Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 12.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
JOTR-BR,06-071-9002,PST,116.3906,34.0714,1244,Joshua Tree National Park - Black Rock
LAVO-ML,06-089-3003,PST,121.5764,40.5403,1756,Lassen Volcanic National Park - Manzanita Lake Fire Stn.
PINN-ES,06-069-0003,PST,121.1556,36.4850,335,Pinnacles National Park - SW of East Entrance Stn.
SEKI-LK,06-107-0006,PST,118.7772,36.5658,1890,Sequoia and Kings Canyon National Parks - Lower Kaweah

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
JOTR-BR,O3_PPB,5/16/2006 12:00:00 AM,67,61,-999,57,62,57,59,67,69,71,64,63,66,-999,-999,67,67,67,70,70,67,67,64,64,
JOTR-BR,O3_PPB,5/17/2006 12:00:00 AM,60,59,-999,58,59,60,61,66,66,65,65,73,76,80,83,82,83,112,110,107,90,71,68,63,
JOTR-BR,O3_PPB,5/18/2006 12:00:00 AM,65,71,-999,72,69,69,70,72,71,71,68,69,70,70,70,71,84,81,78,90,81,81,81,80,
JOTR-BR,O3_PPB,5/19/2006 12:00:00 AM,80,90,-999,82,80,65,62,71,68,65,68,71,75,77,78,75,68,66,65,63,66,60,47,50,
JOTR-BR,O3_PPB,5/20/2006 12:00:00 AM,48,40,-999,36,37,36,34,36,37,35,35,37,45,42,40,36,31,28,25,24,24,22,23,22,
JOTR-BR,O3_PPB,5/21/2006 12:00:00 AM,21,21,-999,21,22,23,24,25,26,27,27,33,42,49,51,54,54,46,41,39,41,39,39,37,
JOTR-BR,O3_PPB,5/22/2006 12:00:00 AM,34,31,-999,29,28,28,28,31,38,48,53,55,57,59,60,61,59,59,57,54,54,54,53,56,
JOTR-BR,O3_PPB,5/23/2006 12:00:00 AM,56,54,-999,52,51,51,54,50,54,58,61,62,64,-999,70,67,71,75,70,65,63,65,61,56,
JOTR-BR,O3_PPB,5/24/2006 12:00:00 AM,51,48,-999,48,47,44,43,46,48,51,53,54,55,63,70,75,85,90,86,76,71,76,73,71,
JOTR-BR,O3_PPB,5/25/2006 12:00:00 AM,71,70,-999,64,65,65,67,65,64,70,70,72,75,78,75,87,101,101,94,85,83,85,83,82,
JOTR-BR,O3_PPB,5/26/2006 12:00:00 AM,82,81,-999,65,66,66,67,69,73,77,81,83,85,88,86,79,78,75,65,55,54,53,49,43,
JOTR-BR,O3_PPB,5/27/2006 12:00:00 AM,43,44,-999,42,48,53,56,58,61,65,64,66,69,71,73,81,82,79,73,70,64,68,71,66,
JOTR-BR,O3_PPB,5/28/2006 12:00:00 AM,61,59,-999,55,53,53,52,52,52,53,56,58,58,58,60,61,61,67,68,73,69,67,57,53,
JOTR-BR,O3_PPB,5/29/2006 12:00:00 AM,53,53,-999,53,53,54,58,59,60,61,64,66,69,71,74,75,78,90,91,84,85,85,81,78,
JOTR-BR,O3_PPB,5/30/2006 12:00:00 AM,77,75,-999,72,72,73,77,77,78,79,79,78,-999,80,81,82,86,88,84,88,85,85,86,84,
JOTR-BR,O3_PPB,5/31/2006 12:00:00 AM,78,76,-999,74,74,76,80,80,80,82,80,78,78,77,79,82,92,90,100,94,89,90,94,92,
JOTR-BR,O3_PPB,6/1/2006 12:00:00 AM,84,83,-999,80,83,84,87,88,86,78,84,81,81,79,80,81,95,125,124,116,107,92,85,81,
JOTR-BR,O3_PPB,6/2/2006 12:00:00 AM,77,74,-999,70,68,69,77,79,70,66,70,78,84,89,91,94,94,92,81,70,71,76,80,81,
JOTR-BR,O3_PPB,6/3/2006 12:00:00 AM,80,82,-999,92,79,75,73,69,68,64,62,64,79,87,86,86,80,72,69,67,68,66,65,62,
JOTR-BR,O3_PPB,6/4/2006 12:00:00 AM,60,59,-999,58,59,58,66,73,75,67,63,72,76,76,79,81,89,121,107,99,73,67,65,49,
JOTR-BR,O3_PPB,6/5/2006 12:00:00 AM,39,47,-999,57,56,55,59,52,49,45,48,58,71,85,83,71,62,51,47,47,48,45,41,41,
JOTR-BR,O3_PPB,6/6/2006 12:00:00 AM,42,39,-999,35,38,42,37,34,36,47,61,-999,65,67,67,72,76,75,73,72,67,64,66,65,
JOTR-BR,O3_PPB,6/7/2006 12:00:00 AM,66,61,-999,59,61,62,60,63,61,62,61,64,66,59,59,59,60,61,61,68,65,60,59,61,
JOTR-BR,O3_PPB,6/8/2006 12:00:00 AM,61,62,-999,60,61,62,70,70,66,60,53,55,58,67,68,76,98,82,62,56,54,55,57,55,
JOTR-BR,O3_PPB,6/9/2006 12:00:00 AM,56,57,-999,61,65,65,74,76,72,65,57,49,50,53,55,60,72,73,64,67,68,66,59,59,
JOTR-BR,O3_PPB,6/10/2006 12:00:00 AM,62,69,-999,70,63,70,71,72,82,85,83,81,84,85,89,92,93,93,89,87,85,81,72,72,
JOTR-BR,O3_PPB,6/11/2006 12:00:00 AM,77,77,-999,83,81,81,82,81,80,80,81,80,80,80,83,84,82,83,82,79,77,77,74,73,
JOTR-BR,O3_PPB,6/12/2006 12:00:00 AM,75,76,-999,81,82,85,88,87,85,83,78,76,75,77,81,78,74,65,58,54,50,48,48,46,
JOTR-BR,O3_PPB,6/13/2006 12:00:00 AM,46,44,-999,42,48,54,50,55,61,62,64,62,57,63,-999,78,83,82,75,70,66,65,62,57,
JOTR-BR,O3_PPB,6/14/2006 12:00:00 AM,55,54,-999,57,60,61,61,57,56,59,62,66,69,74,80,82,84,85,84,84,82,79,73,69,
JOTR-BR,O3_PPB,6/15/2006 12:00:00 AM,70,68,-999,64,64,62,51,46,48,53,62,63,61,65,71,76,78,76,73,67,66,65,61,62,
JOTR-BR,O3_PPB,6/16/2006 12:00:00 AM,59,57,-999,52,51,51,50,49,50,52,55,58,62,61,63,65,67,68,67,66,67,66,63,62,
JOTR-BR,O3_PPB,6/17/2006 12:00:00 AM,61,61,-999,59,59,58,63,64,66,70,71,69,72,73,74,95,111,109,101,92,89,88,87,84,
JOTR-BR,O3_PPB,6/18/2006 12:00:00 AM,81,79,-999,82,76,80,82,82,83,85,85,88,85,92,97,97,90,97,92,87,82,77,74,70,
JOTR-BR,O3_PPB,6/19/2006 12:00:00 AM,67,65,-999,62,63,59,58,62,66,71,72,75,75,66,74,97,105,106,98,73,41,35,36,35,
JOTR-BR,O3_PPB,6/20/2006 12:00:00 AM,42,46,-999,34,31,34,47,61,56,55,57,61,-999,-999,76,81,92,103,101,91,91,89,85,84,
JOTR-BR,O3_PPB,6/21/2006 12:00:00 AM,81,81,-999,84,83,81,83,84,86,87,81,79,84,91,98,105,104,109,114,109,102,103,90,88,
JOTR-BR,O3_PPB,6/22/2006 12:00:00 AM,84,81,-999,87,86,78,78,85,89,86,77,67,71,72,73,76,82,80,99,117,115,97,87,79,
JOTR-BR,O3_PPB,6/23/2006 12:00:00 AM,71,64,-999,57,55,55,70,74,78,66,63,61,61,63,63,73,77,66,66,62,49,55,77,78,
JOTR-BR,O3_PPB,6/24/2006 12:00:00 AM,78,76,-999,63,61,63,64,62,65,66,65,67,70,78,78,91,95,98,102,97,87,84,80,73,
JOTR-BR,O3_PPB,6/25/2006 12:00:00 AM,70,70,-999,68,67,67,64,64,65,70,71,70,69,71,75,80,91,95,97,90,81,64,59,72,
JOTR-BR,O3_PPB,6/26/2006 12:00:00 AM,72,66,-999,55,53,56,65,67,66,65,67,68,68,70,70,69,70,75,75,73,70,66,64,62,
JOTR-BR,O3_PPB,6/27/2006 12:00:00 AM,62,61,-999,51,56,59,59,60,66,73,74,67,64,68,74,78,81,77,69,68,65,63,62,61,
JOTR-BR,O3_PPB,6/28/2006 12:00:00 AM,60,55,-999,63,63,60,61,64,65,65,66,66,69,74,72,70,71,71,71,68,69,75,78,74,
JOTR-BR,O3_PPB,6/29/2006 12:00:00 AM,71,71,-999,72,71,73,76,79,83,85,87,85,80,92,88,94,108,113,117,107,94,88,84,75,
JOTR-BR,O3_PPB,6/30/2006 12:00:00 AM,75,68,-999,65,70,70,67,71,76,82,83,90,91,92,89,85,96,117,124,114,109,103,89,82,
JOTR-BR,O3_PPB,7/1/2006 12:00:00 AM,77,73,-999,70,68,69,73,74,75,79,81,84,82,86,86,90,95,94,121,115,102,90,81,74,
JOTR-BR,O3_PPB,7/2/2006 12:00:00 AM,70,71,-999,72,70,66,59,58,65,66,71,77,76,79,70,66,67,73,72,72,76,76,76,72,
JOTR-BR,O3_PPB,7/3/2006 12:00:00 AM,70,67,-999,62,63,60,63,62,65,68,69,70,72,69,75,80,80,75,76,73,77,74,69,65,
JOTR-BR,O3_PPB,7/4/2006 12:00:00 AM,69,72,-999,64,64,64,65,66,66,66,66,70,75,76,78,83,88,80,73,67,64,61,59,58,
JOTR-BR,O3_PPB,7/5/2006 12:00:00 AM,56,55,-999,55,56,56,56,57,58,53,45,49,54,-999,-999,78,86,85,93,90,78,69,71,68,
JOTR-BR,O3_PPB,7/6/2006 12:00:00 AM,65,56,-999,46,45,44,48,53,53,56,58,62,69,75,81,76,73,73,76,87,78,77,73,66,
JOTR-BR,O3_PPB,7/7/2006 12:00:00 AM,66,65,-999,46,46,47,58,66,68,72,67,68,84,69,55,53,54,54,54,56,55,58,60,60,
JOTR-BR,O3_PPB,7/8/2006 12:00:00 AM,57,56,-999,50,50,51,58,62,65,59,58,59,63,66,68,88,111,123,124,114,103,97,86,63,
JOTR-BR,O3_PPB,7/9/2006 12:00:00 AM,60,57,-999,56,60,62,64,67,68,69,71,68,66,-999,-999,75,76,76,95,93,84,69,64,63,
JOTR-BR,O3_PPB,7/10/2006 12:00:00 AM,64,65,-999,61,55,52,52,57,63,70,75,77,70,70,72,72,98,106,98,86,73,70,71,66,
JOTR-BR,O3_PPB,7/11/2006 12:00:00 AM,62,62,-999,59,59,60,64,62,57,56,60,63,63,67,72,71,71,72,75,73,69,64,64,62,
JOTR-BR,O3_PPB,7/12/2006 12:00:00 AM,60,62,-999,66,65,64,63,61,59,60,62,61,60,60,60,59,67,77,89,86,64,68,73,69,
JOTR-BR,O3_PPB,7/13/2006 12:00:00 AM,64,59,-999,62,57,50,52,53,53,56,58,59,62,74,78,77,77,75,76,70,61,53,49,49,
JOTR-BR,O3_PPB,7/14/2006 12:00:00 AM,47,46,-999,46,44,47,46,50,53,63,69,69,68,75,73,79,83,80,76,71,61,50,49,47,
JOTR-BR,O3_PPB,7/15/2006 12:00:00 AM,53,47,-999,40,42,44,50,59,65,65,67,67,64,70,76,82,91,95,85,79,70,63,61,68,
JOTR-BR,O3_PPB,7/16/2006 12:00:00 AM,50,57,-999,53,62,65,60,52,57,65,69,87,89,90,84,81,89,100,104,101,94,90,86,77,
JOTR-BR,O3_PPB,7/17/2006 12:00:00 AM,68,68,-999,44,49,48,47,50,56,60,61,62,65,66,66,69,68,65,63,61,62,73,79,73,
JOTR-BR,O3_PPB,7/18/2006 12:00:00 AM,67,65,-999,59,58,58,62,60,62,62,65,67,65,-999,61,61,61,60,101,101,97,95,85,73,
JOTR-BR,O3_PPB,7/19/2006 12:00:00 AM,72,67,-999,60,68,69,58,56,57,57,57,57,59,60,59,58,60,99,104,102,87,80,68,63,
JOTR-BR,O3_PPB,7/20/2006 12:00:00 AM,50,48,-999,60,56,54,55,60,61,62,64,70,61,61,58,56,54,51,51,53,62,51,45,44,
JOTR-BR,O3_PPB,7/21/2006 12:00:00 AM,46,58,-999,65,62,62,62,61,63,66,68,68,68,69,73,72,72,71,67,102,77,70,68,69,
JOTR-BR,O3_PPB,7/22/2006 12:00:00 AM,67,64,-999,69,71,68,70,69,67,69,73,72,71,71,71,71,69,62,55,59,54,48,56,53,
JOTR-BR,O3_PPB,7/23/2006 12:00:00 AM,54,55,-999,61,55,53,57,57,63,66,61,68,69,69,69,68,70,73,74,87,78,77,70,63,
JOTR-BR,O3_PPB,7/24/2006 12:00:00 AM,64,63,-999,65,66,67,67,69,66,68,69,74,73,79,94,109,114,108,104,100,98,86,86,89,
JOTR-BR,O3_PPB,7/25/2006 12:00:00 AM,95,90,-999,99,88,85,90,90,81,-999,77,82,76,74,82,-999,85,89,99,97,113,100,93,89,
JOTR-BR,O3_PPB,7/26/2006 12:00:00 AM,87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,7/27/2006 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,7/28/2006 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,7/29/2006 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,7/30/2006 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,7/31/2006 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,8/1/2006 12:00:00 AM,-999,-999,-999,37,36,35,36,39,44,48,46,40,42,49,-999,54,63,66,63,57,55,52,47,46,
JOTR-BR,O3_PPB,8/2/2006 12:00:00 AM,44,40,-999,38,39,40,41,48,49,45,49,53,53,49,38,38,36,35,35,49,61,51,36,35,
JOTR-BR,O3_PPB,8/3/2006 12:00:00 AM,35,31,-999,31,32,32,34,39,40,42,41,45,49,52,59,70,73,74,64,57,52,52,50,49,
JOTR-BR,O3_PPB,8/4/2006 12:00:00 AM,49,50,-999,46,46,46,47,49,51,51,52,53,54,54,55,67,75,73,69,68,67,63,60,60,
JOTR-BR,O3_PPB,8/5/2006 12:00:00 AM,59,56,-999,55,58,55,55,55,52,51,49,49,52,56,61,64,64,62,58,55,55,58,61,57,
JOTR-BR,O3_PPB,8/6/2006 12:00:00 AM,52,50,-999,48,48,51,42,44,45,44,45,43,51,59,61,60,61,64,68,71,64,54,52,49,
JOTR-BR,O3_PPB,8/7/2006 12:00:00 AM,48,50,-999,50,51,47,52,58,60,57,59,59,63,64,65,71,76,76,72,66,62,58,56,52,
JOTR-BR,O3_PPB,8/8/2006 12:00:00 AM,52,53,-999,54,55,57,55,53,51,44,42,42,47,-999,44,54,65,68,78,89,77,70,68,73,
JOTR-BR,O3_PPB,8/9/2006 12:00:00 AM,68,57,-999,63,57,48,50,53,52,67,65,61,60,60,59,64,72,78,74,75,82,50,54,46,
JOTR-BR,O3_PPB,8/10/2006 12:00:00 AM,44,42,41,40,40,44,49,51,50,57,63,70,69,73,-999,84,91,80,87,84,75,74,54,46,
JOTR-BR,O3_PPB,8/11/2006 12:00:00 AM,41,41,-999,42,42,44,50,46,47,55,60,66,69,72,71,93,107,111,96,72,64,61,53,51,
JOTR-BR,O3_PPB,8/12/2006 12:00:00 AM,52,55,58,58,57,56,54,59,61,66,69,70,74,69,66,67,73,77,70,64,62,58,54,52,
JOTR-BR,O3_PPB,8/13/2006 12:00:00 AM,52,51,-999,56,54,54,55,56,57,60,61,61,62,59,63,70,66,67,65,59,56,56,55,57,
JOTR-BR,O3_PPB,8/14/2006 12:00:00 AM,56,56,55,48,45,45,52,58,57,55,54,57,63,66,70,56,49,46,46,45,44,43,41,43,
JOTR-BR,O3_PPB,8/15/2006 12:00:00 AM,48,48,-999,48,48,51,50,52,54,48,47,49,54,58,60,60,63,62,59,55,49,47,45,47,
JOTR-BR,O3_PPB,8/16/2006 12:00:00 AM,50,56,61,63,64,68,75,70,62,62,59,60,64,69,71,74,78,86,87,86,83,85,92,92,
JOTR-BR,O3_PPB,8/17/2006 12:00:00 AM,91,86,-999,78,77,76,76,76,74,69,65,64,58,46,42,45,46,45,46,43,37,34,33,31,
JOTR-BR,O3_PPB,8/18/2006 12:00:00 AM,31,31,30,30,28,28,29,36,36,41,38,41,44,47,52,56,61,77,89,86,74,65,59,59,
JOTR-BR,O3_PPB,8/19/2006 12:00:00 AM,57,55,-999,51,51,48,54,56,56,56,58,52,56,62,70,80,91,102,112,107,71,63,60,59,
JOTR-BR,O3_PPB,8/20/2006 12:00:00 AM,58,55,54,52,51,53,57,64,65,65,61,58,55,60,59,57,57,62,88,80,69,58,60,65,
JOTR-BR,O3_PPB,8/21/2006 12:00:00 AM,60,54,-999,51,51,56,59,57,60,55,56,58,57,58,58,58,60,57,56,81,72,68,66,63,
JOTR-BR,O3_PPB,8/22/2006 12:00:00 AM,59,55,41,39,37,41,48,49,52,55,51,51,61,55,-999,55,57,58,57,52,54,52,55,57,
JOTR-BR,O3_PPB,8/23/2006 12:00:00 AM,56,56,-999,54,56,59,60,60,62,62,63,66,71,83,81,88,92,78,71,66,61,58,58,61,
JOTR-BR,O3_PPB,8/24/2006 12:00:00 AM,62,62,60,59,60,60,59,61,63,65,64,62,63,73,82,80,75,65,56,53,50,49,47,48,
JOTR-BR,O3_PPB,8/25/2006 12:00:00 AM,51,54,52,52,54,55,55,55,63,64,62,62,59,62,74,85,85,76,68,68,59,55,53,55,
JOTR-BR,O3_PPB,8/26/2006 12:00:00 AM,58,59,57,55,56,57,54,55,53,55,58,62,65,66,68,77,78,82,86,81,67,60,60,59,
JOTR-BR,O3_PPB,8/27/2006 12:00:00 AM,60,62,61,61,62,62,64,69,71,71,71,73,74,76,76,73,76,82,82,75,63,63,63,64,
JOTR-BR,O3_PPB,8/28/2006 12:00:00 AM,65,64,64,64,64,62,62,66,67,70,71,71,71,71,75,76,78,111,113,105,105,108,102,95,
JOTR-BR,O3_PPB,8/29/2006 12:00:00 AM,91,84,87,83,80,80,73,72,-999,75,75,73,76,77,80,80,77,75,71,76,68,66,57,49,
JOTR-BR,O3_PPB,8/30/2006 12:00:00 AM,42,41,40,37,38,41,49,53,58,59,57,60,61,66,69,72,79,90,101,92,87,66,51,47,
JOTR-BR,O3_PPB,8/31/2006 12:00:00 AM,43,39,33,32,32,33,33,33,34,40,37,39,41,53,54,59,62,61,61,57,53,51,55,52,
JOTR-BR,O3_PPB,9/1/2006 12:00:00 AM,36,29,36,43,41,36,34,38,39,43,46,48,51,55,59,64,67,80,76,72,65,62,62,60,
JOTR-BR,O3_PPB,9/2/2006 12:00:00 AM,56,57,61,58,55,53,53,54,54,59,65,67,66,63,64,61,60,60,59,63,73,75,61,49,
JOTR-BR,O3_PPB,9/3/2006 12:00:00 AM,41,43,41,42,44,44,43,43,44,47,50,52,50,50,54,58,60,55,50,53,50,51,51,52,
JOTR-BR,O3_PPB,9/4/2006 12:00:00 AM,55,54,54,46,47,46,48,47,49,53,52,52,53,55,55,54,56,54,51,49,49,50,47,44,
JOTR-BR,O3_PPB,9/5/2006 12:00:00 AM,43,42,36,36,36,33,34,41,40,43,44,46,46,-999,-999,51,50,54,51,47,45,41,44,47,
JOTR-BR,O3_PPB,9/6/2006 12:00:00 AM,43,40,50,47,44,42,42,46,49,53,54,52,52,52,53,55,55,58,62,60,65,47,51,46,
JOTR-BR,O3_PPB,9/7/2006 12:00:00 AM,50,42,40,39,40,40,45,48,52,56,56,61,64,67,72,73,74,72,69,85,75,67,60,57,
JOTR-BR,O3_PPB,9/8/2006 12:00:00 AM,51,39,40,33,32,34,36,39,41,45,50,54,58,63,60,56,58,61,57,48,47,49,49,49,
JOTR-BR,O3_PPB,9/9/2006 12:00:00 AM,51,50,49,49,49,50,48,48,48,49,51,54,53,52,54,54,52,49,49,49,50,51,51,48,
JOTR-BR,O3_PPB,9/10/2006 12:00:00 AM,51,54,53,54,54,52,51,55,58,59,55,55,59,58,58,59,62,57,49,45,45,44,45,46,
JOTR-BR,O3_PPB,9/11/2006 12:00:00 AM,46,45,45,46,48,50,52,59,59,54,53,53,54,55,56,57,58,57,52,51,52,54,53,53,
JOTR-BR,O3_PPB,9/12/2006 12:00:00 AM,54,54,52,54,53,55,55,60,63,63,62,66,69,-999,-999,60,60,60,68,90,87,83,80,78,
JOTR-BR,O3_PPB,9/13/2006 12:00:00 AM,75,56,56,55,52,50,51,50,50,53,57,60,62,72,79,85,89,94,88,82,88,84,81,79,
JOTR-BR,O3_PPB,9/14/2006 12:00:00 AM,79,79,75,75,74,75,76,78,76,78,81,79,79,80,80,81,80,78,70,60,52,57,54,50,
JOTR-BR,O3_PPB,9/15/2006 12:00:00 AM,49,49,52,59,59,51,40,31,44,54,55,54,54,55,58,61,64,57,54,52,56,54,52,54,
JOTR-BR,O3_PPB,9/16/2006 12:00:00 AM,55,56,52,46,48,49,49,49,50,51,52,54,55,55,56,54,53,50,48,46,46,45,45,45,
JOTR-BR,O3_PPB,9/17/2006 12:00:00 AM,44,43,43,43,41,40,40,41,43,44,46,48,50,51,51,53,54,53,51,51,50,48,47,46,
JOTR-BR,O3_PPB,9/18/2006 12:00:00 AM,45,45,46,46,46,46,47,47,47,48,49,49,48,52,58,62,61,57,54,53,53,55,55,56,
JOTR-BR,O3_PPB,9/19/2006 12:00:00 AM,58,59,58,58,59,60,63,69,72,72,76,77,81,85,88,85,88,88,77,64,41,34,32,32,
JOTR-BR,O3_PPB,9/20/2006 12:00:00 AM,34,36,36,38,39,40,43,49,47,46,48,52,59,67,70,69,71,61,53,48,46,44,44,44,
JOTR-BR,O3_PPB,9/21/2006 12:00:00 AM,44,44,45,45,45,45,48,51,57,64,66,68,71,76,78,87,81,71,65,67,71,69,66,62,
JOTR-BR,O3_PPB,9/22/2006 12:00:00 AM,58,57,57,54,53,51,50,52,51,54,58,60,59,54,56,56,55,53,51,50,48,49,48,48,
JOTR-BR,O3_PPB,9/23/2006 12:00:00 AM,47,47,45,43,42,40,39,40,41,43,46,48,49,50,52,54,56,56,54,54,53,52,49,48,
JOTR-BR,O3_PPB,9/24/2006 12:00:00 AM,49,49,47,47,47,45,45,46,47,48,50,52,53,55,56,56,57,56,52,51,52,53,55,55,
JOTR-BR,O3_PPB,9/25/2006 12:00:00 AM,53,51,51,52,51,51,51,53,54,54,56,57,58,59,58,62,60,55,53,50,54,53,53,53,
JOTR-BR,O3_PPB,9/26/2006 12:00:00 AM,52,55,48,50,50,50,49,50,50,44,42,45,47,-999,61,60,54,44,44,49,47,44,44,46,
JOTR-BR,O3_PPB,9/27/2006 12:00:00 AM,45,45,44,49,46,45,45,55,57,57,58,59,48,41,45,47,48,46,36,40,39,39,37,37,
JOTR-BR,O3_PPB,9/28/2006 12:00:00 AM,35,37,37,38,37,36,35,36,33,28,29,30,35,39,42,48,48,53,60,58,53,51,50,45,
JOTR-BR,O3_PPB,9/29/2006 12:00:00 AM,46,45,46,46,46,46,46,49,52,55,56,60,60,63,64,65,64,56,54,50,45,43,45,45,
JOTR-BR,O3_PPB,9/30/2006 12:00:00 AM,45,47,50,41,40,42,42,47,48,51,48,44,47,52,54,57,46,42,41,40,39,38,37,40,
JOTR-BR,O3_PPB,10/1/2006 12:00:00 AM,40,39,40,38,36,32,31,30,32,38,40,39,43,41,42,45,41,37,33,34,33,32,31,31,
JOTR-BR,O3_PPB,10/2/2006 12:00:00 AM,31,30,29,30,30,30,29,29,30,30,31,32,34,36,38,40,42,46,44,30,28,27,26,26,
JOTR-BR,O3_PPB,10/3/2006 12:00:00 AM,24,27,28,28,26,-999,27,30,28,29,30,32,35,38,41,42,41,40,37,33,28,26,26,26,
JOTR-BR,O3_PPB,10/4/2006 12:00:00 AM,26,26,26,27,29,33,36,41,43,44,47,48,50,52,54,55,54,52,50,50,50,50,52,52,
JOTR-BR,O3_PPB,10/5/2006 12:00:00 AM,51,51,52,54,54,52,51,49,45,42,42,41,41,44,46,50,53,54,53,51,49,51,54,51,
JOTR-BR,O3_PPB,10/6/2006 12:00:00 AM,51,49,50,42,37,40,40,38,41,44,45,50,50,48,49,49,48,46,45,44,45,45,44,44,
JOTR-BR,O3_PPB,10/7/2006 12:00:00 AM,44,44,43,44,43,44,44,42,46,50,53,55,57,59,60,61,61,60,59,59,60,60,59,59,
JOTR-BR,O3_PPB,10/8/2006 12:00:00 AM,59,58,57,55,55,55,54,54,53,53,55,56,57,60,60,60,59,57,54,52,52,51,51,51,
JOTR-BR,O3_PPB,10/9/2006 12:00:00 AM,52,51,50,49,49,49,50,51,52,54,56,57,58,60,59,60,63,58,55,53,54,59,59,58,
JOTR-BR,O3_PPB,10/10/2006 12:00:00 AM,59,59,58,59,59,58,57,57,58,59,62,63,-999,-999,67,68,68,69,68,66,65,64,63,60,
JOTR-BR,O3_PPB,10/11/2006 12:00:00 AM,59,57,57,59,58,57,57,58,59,61,60,64,63,64,66,63,63,60,59,56,55,57,59,60,
JOTR-BR,O3_PPB,10/12/2006 12:00:00 AM,58,59,59,60,59,58,59,61,60,58,57,57,59,59,58,55,54,55,56,59,59,63,62,56,
JOTR-BR,O3_PPB,10/13/2006 12:00:00 AM,48,45,46,43,42,41,42,39,36,34,35,39,41,44,50,52,51,49,45,43,45,44,44,43,
JOTR-BR,O3_PPB,10/14/2006 12:00:00 AM,42,44,45,45,45,43,40,42,45,47,48,48,47,45,44,44,45,42,34,36,37,36,34,36,
JOTR-BR,O3_PPB,10/15/2006 12:00:00 AM,35,35,35,38,40,39,41,45,48,49,53,56,58,58,57,60,57,51,52,53,54,54,54,54,
JOTR-BR,O3_PPB,10/16/2006 12:00:00 AM,55,57,53,53,52,50,49,42,42,44,49,52,53,54,54,50,49,52,49,44,38,31,30,29,
JOTR-BR,O3_PPB,10/17/2006 12:00:00 AM,31,33,32,34,34,34,35,44,46,46,48,49,50,52,-999,53,52,50,46,48,47,43,44,43,
JOTR-BR,O3_PPB,10/18/2006 12:00:00 AM,42,42,42,42,41,38,38,39,40,40,42,42,43,44,44,44,44,40,38,38,38,39,39,39,
JOTR-BR,O3_PPB,10/19/2006 12:00:00 AM,40,40,40,40,40,39,38,40,42,43,44,45,46,47,49,49,48,47,43,43,44,44,46,46,
JOTR-BR,O3_PPB,10/20/2006 12:00:00 AM,46,46,47,47,48,49,49,50,50,49,48,46,45,46,46,46,44,41,39,40,39,39,39,41,
JOTR-BR,O3_PPB,10/21/2006 12:00:00 AM,44,44,42,40,38,39,39,40,41,42,45,48,49,51,52,52,52,49,48,48,48,46,46,46,
JOTR-BR,O3_PPB,10/22/2006 12:00:00 AM,46,46,46,46,46,45,45,45,45,46,48,49,50,50,51,51,50,47,47,47,49,50,49,50,
JOTR-BR,O3_PPB,10/23/2006 12:00:00 AM,49,49,48,49,48,48,47,49,50,52,53,55,55,55,55,55,57,56,54,53,55,56,57,54,
JOTR-BR,O3_PPB,10/24/2006 12:00:00 AM,51,51,49,46,42,37,31,39,48,50,53,56,-999,-999,-999,64,62,53,49,48,43,41,44,41,
JOTR-BR,O3_PPB,10/25/2006 12:00:00 AM,41,48,56,57,58,58,59,61,61,63,65,67,69,72,73,72,63,56,52,50,47,46,45,44,
JOTR-BR,O3_PPB,10/26/2006 12:00:00 AM,44,43,41,41,40,38,35,37,39,40,40,42,44,46,48,47,46,45,43,42,43,43,44,44,
