Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 12.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
JOTR-BR,06-071-9002,PST,116.3906,34.0714,1244,Joshua Tree National Park - Black Rock
LAVO-ML,06-089-3003,PST,121.5764,40.5403,1756,Lassen Volcanic National Park - Manzanita Lake Fire Stn.
PINN-ES,06-069-0003,PST,121.1556,36.4850,335,Pinnacles National Park - SW of East Entrance Stn.
SEKI-LK,06-107-0006,PST,118.7772,36.5658,1890,Sequoia and Kings Canyon National Parks - Lower Kaweah

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
JOTR-BR,O3_PPB,12/5/2016 12:00:00 AM,47,48,48,47,48,47,47,46,44,46,46,46,48,46,48,47,45,41,41,43,45,48,48,46,
JOTR-BR,O3_PPB,12/6/2016 12:00:00 AM,45,44,45,45,44,43,43,46,47,46,46,47,47,46,-999,44,45,45,43,42,40,39,39,40,
JOTR-BR,O3_PPB,12/7/2016 12:00:00 AM,37,38,40,41,41,38,38,41,41,40,42,43,44,45,45,46,44,42,41,41,41,41,41,41,
JOTR-BR,O3_PPB,12/8/2016 12:00:00 AM,41,41,44,42,44,43,43,42,44,45,47,47,47,47,48,47,46,45,44,44,43,42,41,38,
JOTR-BR,O3_PPB,12/9/2016 12:00:00 AM,38,35,35,32,31,31,33,34,34,39,42,44,45,45,45,47,47,44,44,43,42,41,39,38,
JOTR-BR,O3_PPB,12/10/2016 12:00:00 AM,39,36,36,36,38,37,37,37,38,39,40,42,44,45,45,43,40,38,38,37,36,36,35,35,
JOTR-BR,O3_PPB,12/11/2016 12:00:00 AM,35,35,33,32,35,41,36,33,34,35,36,38,38,41,41,40,38,37,37,37,37,36,38,37,
JOTR-BR,O3_PPB,12/12/2016 12:00:00 AM,41,41,43,44,42,41,39,37,38,40,42,42,43,43,43,44,41,38,38,39,39,38,38,39,
JOTR-BR,O3_PPB,12/13/2016 12:00:00 AM,39,39,39,38,37,36,36,37,37,-999,36,37,39,41,42,41,38,37,38,39,38,38,37,37,
JOTR-BR,O3_PPB,12/14/2016 12:00:00 AM,36,37,37,36,36,36,36,36,36,37,38,40,42,44,44,44,43,43,42,41,40,41,41,40,
JOTR-BR,O3_PPB,12/15/2016 12:00:00 AM,39,35,32,31,31,32,31,33,36,39,40,41,41,38,39,40,39,38,37,36,34,34,34,33,
JOTR-BR,O3_PPB,12/16/2016 12:00:00 AM,31,30,31,30,30,31,30,31,32,-999,33,34,35,38,40,43,45,49,48,46,46,47,46,43,
JOTR-BR,O3_PPB,12/17/2016 12:00:00 AM,47,47,48,47,47,46,45,45,45,44,44,44,45,46,48,46,46,45,44,44,44,42,42,44,
JOTR-BR,O3_PPB,12/18/2016 12:00:00 AM,44,43,44,43,44,45,45,45,45,46,47,47,47,47,47,46,45,44,44,44,45,45,45,45,
JOTR-BR,O3_PPB,12/19/2016 12:00:00 AM,45,45,46,45,45,46,46,46,46,46,47,47,48,49,50,49,46,45,47,48,47,47,48,50,
JOTR-BR,O3_PPB,12/20/2016 12:00:00 AM,50,48,48,47,47,45,43,40,-999,42,41,44,46,48,48,48,44,42,40,39,38,36,40,40,
JOTR-BR,O3_PPB,12/21/2016 12:00:00 AM,41,41,41,40,39,44,41,39,42,43,39,38,38,39,38,37,35,36,35,33,36,36,35,36,
JOTR-BR,O3_PPB,12/22/2016 12:00:00 AM,36,36,36,35,34,34,33,32,32,34,34,35,35,35,36,36,34,30,30,30,28,29,30,29,
JOTR-BR,O3_PPB,12/23/2016 12:00:00 AM,31,30,31,32,32,32,30,31,32,33,34,34,36,36,37,38,37,36,37,36,37,38,38,39,
JOTR-BR,O3_PPB,12/24/2016 12:00:00 AM,39,41,44,44,50,51,48,48,46,46,45,44,45,45,45,44,42,41,41,39,39,38,38,42,
JOTR-BR,O3_PPB,12/25/2016 12:00:00 AM,42,42,42,40,39,38,38,39,40,39,42,43,44,45,45,45,42,38,36,33,36,34,35,36,
JOTR-BR,O3_PPB,12/26/2016 12:00:00 AM,36,34,32,32,34,34,34,35,37,41,42,44,45,45,46,46,45,42,41,40,38,36,37,36,
JOTR-BR,O3_PPB,12/27/2016 12:00:00 AM,36,35,36,36,36,35,35,38,40,42,42,-999,-999,45,45,44,41,35,35,36,37,35,35,38,
JOTR-BR,O3_PPB,12/28/2016 12:00:00 AM,37,35,34,35,36,35,35,36,38,41,43,42,43,47,47,44,39,37,40,39,39,40,41,43,
JOTR-BR,O3_PPB,12/29/2016 12:00:00 AM,43,41,43,41,42,41,40,40,41,42,42,43,44,44,44,44,40,36,37,38,39,39,38,38,
JOTR-BR,O3_PPB,12/30/2016 12:00:00 AM,40,40,40,39,39,41,42,43,43,43,43,41,34,37,38,38,39,40,36,32,32,28,29,30,
JOTR-BR,O3_PPB,12/31/2016 12:00:00 AM,33,35,33,32,32,30,26,27,33,36,36,40,42,40,40,39,38,39,41,41,41,42,41,35,
JOTR-BR,O3_PPB,1/1/2017 12:00:00 AM,38,38,35,36,40,39,36,38,36,39,39,42,43,43,43,41,39,38,39,40,39,39,40,41,
JOTR-BR,O3_PPB,1/2/2017 12:00:00 AM,42,42,42,43,42,43,44,45,45,45,45,44,46,46,46,45,44,45,45,44,44,44,46,45,
JOTR-BR,O3_PPB,1/3/2017 12:00:00 AM,45,45,45,45,45,45,47,45,42,44,44,43,45,44,44,41,40,40,41,40,40,41,43,45,
JOTR-BR,O3_PPB,1/4/2017 12:00:00 AM,46,46,47,47,48,47,47,46,44,45,45,45,43,44,42,39,38,36,38,36,35,34,35,35,
JOTR-BR,O3_PPB,1/5/2017 12:00:00 AM,35,35,35,34,36,36,36,36,37,36,36,36,36,37,38,39,39,39,39,38,40,41,41,40,
JOTR-BR,O3_PPB,1/6/2017 12:00:00 AM,38,35,35,37,37,37,39,41,42,46,48,50,50,51,51,50,48,40,42,42,42,40,44,42,
JOTR-BR,O3_PPB,1/7/2017 12:00:00 AM,40,46,47,44,44,41,45,48,45,47,46,47,47,45,46,44,42,43,47,45,41,44,43,43,
JOTR-BR,O3_PPB,1/8/2017 12:00:00 AM,39,35,35,35,37,37,35,34,36,36,36,37,36,37,39,42,43,42,43,46,44,43,42,42,
JOTR-BR,O3_PPB,1/9/2017 12:00:00 AM,37,37,38,36,37,34,31,32,36,35,37,41,43,43,42,42,-999,-999,-999,39,37,38,38,38,
JOTR-BR,O3_PPB,1/10/2017 12:00:00 AM,40,39,35,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,1/11/2017 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
JOTR-BR,O3_PPB,1/12/2017 12:00:00 AM,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,44,44,45,43,43,40,
JOTR-BR,O3_PPB,1/13/2017 12:00:00 AM,40,41,42,40,39,39,39,40,40,41,41,40,40,39,39,40,40,38,39,39,38,37,36,34,
JOTR-BR,O3_PPB,1/14/2017 12:00:00 AM,34,33,33,33,33,33,35,35,36,36,37,38,39,39,39,39,38,37,37,37,36,37,38,36,
JOTR-BR,O3_PPB,1/15/2017 12:00:00 AM,37,36,34,35,35,34,35,35,36,38,40,41,43,44,44,44,41,38,34,33,36,37,36,35,
JOTR-BR,O3_PPB,1/16/2017 12:00:00 AM,34,34,37,36,35,36,33,33,36,37,36,39,42,44,45,45,43,41,41,41,41,40,40,41,
JOTR-BR,O3_PPB,1/17/2017 12:00:00 AM,40,40,41,41,41,41,40,41,42,-999,45,44,45,46,46,46,43,39,40,39,38,38,38,39,
JOTR-BR,O3_PPB,1/18/2017 12:00:00 AM,41,42,40,39,39,41,42,44,44,45,44,45,46,47,47,46,45,42,41,39,42,49,48,48,
JOTR-BR,O3_PPB,1/19/2017 12:00:00 AM,49,49,49,50,49,45,43,43,43,41,43,47,48,49,48,49,48,47,46,46,45,44,43,43,
JOTR-BR,O3_PPB,1/20/2017 12:00:00 AM,44,44,44,44,45,45,46,44,44,43,42,42,42,46,46,46,47,47,47,47,46,45,46,45,
JOTR-BR,O3_PPB,1/21/2017 12:00:00 AM,45,45,46,45,44,44,44,44,45,42,42,43,44,44,44,44,43,43,43,43,42,42,40,42,
JOTR-BR,O3_PPB,1/22/2017 12:00:00 AM,41,43,43,43,45,47,44,43,42,43,43,43,42,42,42,42,42,43,43,42,40,39,39,42,
JOTR-BR,O3_PPB,1/23/2017 12:00:00 AM,44,43,44,46,47,48,47,47,47,46,46,46,49,48,51,50,49,47,47,46,45,43,42,43,
JOTR-BR,O3_PPB,1/24/2017 12:00:00 AM,42,43,43,42,40,38,37,40,42,42,40,44,44,-999,44,44,42,38,38,34,36,35,36,39,
JOTR-BR,O3_PPB,1/25/2017 12:00:00 AM,40,41,39,37,35,34,34,39,42,43,44,46,46,46,47,47,44,37,37,36,35,36,35,36,
JOTR-BR,O3_PPB,1/26/2017 12:00:00 AM,37,38,37,39,38,38,39,39,42,43,44,44,45,46,46,46,43,40,39,42,42,41,40,40,
JOTR-BR,O3_PPB,1/27/2017 12:00:00 AM,39,38,37,38,39,39,39,39,41,42,44,44,45,45,45,45,45,43,41,41,42,43,43,43,
JOTR-BR,O3_PPB,1/28/2017 12:00:00 AM,43,42,42,42,42,44,44,45,46,46,48,48,49,49,49,48,47,47,47,48,47,47,47,48,
JOTR-BR,O3_PPB,1/29/2017 12:00:00 AM,47,47,47,47,47,46,46,45,46,46,46,47,48,48,48,48,47,46,45,45,45,44,44,45,
JOTR-BR,O3_PPB,1/30/2017 12:00:00 AM,44,45,45,44,45,44,43,45,46,46,46,46,47,48,49,48,46,39,41,42,43,43,44,42,
JOTR-BR,O3_PPB,1/31/2017 12:00:00 AM,41,41,41,40,41,41,42,45,46,48,49,49,49,50,51,52,52,50,53,51,49,50,49,46,
JOTR-BR,O3_PPB,2/1/2017 12:00:00 AM,49,48,49,48,48,48,49,50,49,50,51,52,51,52,52,51,51,53,52,52,49,48,47,46,
JOTR-BR,O3_PPB,2/2/2017 12:00:00 AM,46,48,49,49,49,50,49,49,49,50,49,49,49,49,49,48,46,45,45,45,45,47,47,44,
JOTR-BR,O3_PPB,2/3/2017 12:00:00 AM,41,40,37,35,36,37,37,37,38,38,38,40,40,38,39,41,40,38,36,36,37,38,39,39,
JOTR-BR,O3_PPB,2/4/2017 12:00:00 AM,39,38,36,36,34,33,34,37,40,38,43,48,50,50,50,49,46,40,38,40,42,43,41,40,
JOTR-BR,O3_PPB,2/5/2017 12:00:00 AM,40,41,43,43,44,42,44,46,48,49,49,49,50,51,50,51,51,51,51,56,52,51,48,41,
JOTR-BR,O3_PPB,2/6/2017 12:00:00 AM,47,44,41,39,38,36,35,35,36,37,35,35,37,38,39,39,39,39,41,45,44,43,42,41,
JOTR-BR,O3_PPB,2/7/2017 12:00:00 AM,41,40,36,34,34,34,31,30,31,32,31,31,32,34,34,-999,34,34,33,32,30,29,28,27,
JOTR-BR,O3_PPB,2/8/2017 12:00:00 AM,28,26,26,28,27,27,27,28,29,33,33,33,33,33,33,35,34,31,30,32,34,35,35,35,
JOTR-BR,O3_PPB,2/9/2017 12:00:00 AM,35,31,31,29,29,29,33,34,34,34,32,33,34,33,34,35,35,36,36,39,36,34,33,32,
JOTR-BR,O3_PPB,2/10/2017 12:00:00 AM,33,34,33,32,32,33,37,36,38,39,40,41,41,41,42,40,41,40,38,35,33,28,29,35,
JOTR-BR,O3_PPB,2/11/2017 12:00:00 AM,40,39,42,43,46,46,47,46,43,44,45,46,46,47,48,47,48,46,43,42,42,43,40,40,
JOTR-BR,O3_PPB,2/12/2017 12:00:00 AM,40,39,40,37,36,37,36,36,37,39,40,40,41,41,42,42,42,40,39,39,38,39,40,39,
JOTR-BR,O3_PPB,2/13/2017 12:00:00 AM,39,39,39,40,40,40,41,40,40,42,42,42,42,42,42,42,42,40,40,39,37,38,40,39,
JOTR-BR,O3_PPB,2/14/2017 12:00:00 AM,36,36,38,39,39,40,40,40,40,42,43,44,47,47,47,48,47,44,44,43,43,43,42,43,
JOTR-BR,O3_PPB,2/15/2017 12:00:00 AM,44,45,44,45,45,45,44,43,45,46,47,48,49,50,49,49,48,43,42,46,45,44,44,46,
JOTR-BR,O3_PPB,2/16/2017 12:00:00 AM,45,48,46,47,49,49,48,47,48,51,54,55,55,54,54,53,54,53,52,52,54,54,53,52,
JOTR-BR,O3_PPB,2/17/2017 12:00:00 AM,51,55,55,53,53,54,51,48,47,47,48,49,49,50,48,47,46,45,45,43,42,41,42,42,
JOTR-BR,O3_PPB,2/18/2017 12:00:00 AM,41,41,42,41,45,45,46,52,46,43,46,46,45,50,52,53,52,50,45,46,45,43,44,45,
JOTR-BR,O3_PPB,2/19/2017 12:00:00 AM,43,43,44,44,45,45,45,44,43,43,43,43,43,43,43,43,41,39,39,38,38,38,38,37,
JOTR-BR,O3_PPB,2/20/2017 12:00:00 AM,38,39,41,39,38,39,40,41,40,41,40,40,41,41,42,46,45,42,41,39,39,37,40,42,
JOTR-BR,O3_PPB,2/21/2017 12:00:00 AM,41,39,41,43,44,45,44,47,47,48,48,46,43,42,-999,44,43,44,43,43,42,43,43,42,
JOTR-BR,O3_PPB,2/22/2017 12:00:00 AM,42,47,53,51,51,54,51,50,52,54,61,59,54,54,55,54,51,50,48,45,42,39,37,36,
JOTR-BR,O3_PPB,2/23/2017 12:00:00 AM,43,43,43,42,44,43,41,44,47,47,49,49,49,50,50,50,50,49,44,42,39,38,35,35,
JOTR-BR,O3_PPB,2/24/2017 12:00:00 AM,40,38,40,39,40,42,44,47,48,49,50,50,50,50,51,51,50,48,45,51,51,52,51,52,
JOTR-BR,O3_PPB,2/25/2017 12:00:00 AM,50,50,50,48,46,47,50,51,50,50,52,53,54,54,55,55,55,55,53,52,51,51,51,51,
JOTR-BR,O3_PPB,2/26/2017 12:00:00 AM,50,47,48,44,43,42,44,44,47,47,48,48,49,51,51,51,52,51,54,54,54,55,53,55,
JOTR-BR,O3_PPB,2/27/2017 12:00:00 AM,59,58,54,55,48,46,44,45,45,45,45,44,42,42,42,42,42,42,41,41,43,45,47,46,
JOTR-BR,O3_PPB,2/28/2017 12:00:00 AM,43,38,42,41,47,46,33,37,44,-999,50,51,52,53,54,55,55,51,46,44,44,46,46,45,
JOTR-BR,O3_PPB,3/1/2017 12:00:00 AM,45,46,47,47,46,46,46,47,47,47,47,48,49,49,50,51,50,47,46,43,43,44,45,45,
JOTR-BR,O3_PPB,3/2/2017 12:00:00 AM,44,44,45,44,44,44,43,44,44,46,47,48,49,50,51,51,50,49,47,47,47,45,43,43,
JOTR-BR,O3_PPB,3/3/2017 12:00:00 AM,43,43,44,43,43,43,43,45,49,48,49,50,51,51,54,55,55,55,53,50,52,52,52,51,
JOTR-BR,O3_PPB,3/4/2017 12:00:00 AM,51,51,52,53,53,53,53,54,54,54,54,54,55,56,56,57,57,55,55,56,56,56,56,57,
JOTR-BR,O3_PPB,3/5/2017 12:00:00 AM,58,59,61,60,61,60,58,58,56,53,52,51,50,49,48,46,43,43,45,48,50,50,50,49,
JOTR-BR,O3_PPB,3/6/2017 12:00:00 AM,46,44,40,45,45,45,44,44,45,47,49,49,50,51,51,52,51,49,42,45,46,43,45,45,
JOTR-BR,O3_PPB,3/7/2017 12:00:00 AM,42,42,43,45,45,46,45,47,48,48,49,50,51,52,53,53,-999,49,43,45,45,44,43,45,
JOTR-BR,O3_PPB,3/8/2017 12:00:00 AM,45,44,42,43,43,45,44,44,47,49,49,50,49,49,50,50,49,46,43,44,44,45,44,45,
JOTR-BR,O3_PPB,3/9/2017 12:00:00 AM,44,44,45,45,46,44,44,45,48,46,47,49,48,49,49,49,48,46,42,42,42,44,45,46,
JOTR-BR,O3_PPB,3/10/2017 12:00:00 AM,46,50,53,45,44,44,44,44,49,52,53,53,54,56,59,59,58,65,70,65,57,53,52,49,
JOTR-BR,O3_PPB,3/11/2017 12:00:00 AM,51,53,54,54,54,55,54,49,47,46,47,48,49,51,53,53,53,51,46,45,45,45,43,42,
JOTR-BR,O3_PPB,3/12/2017 12:00:00 AM,41,41,43,43,42,41,41,41,42,43,44,45,45,47,47,48,50,48,45,46,45,44,45,45,
JOTR-BR,O3_PPB,3/13/2017 12:00:00 AM,45,46,45,45,45,45,45,45,47,48,48,48,48,48,48,49,48,51,50,49,51,52,57,56,
JOTR-BR,O3_PPB,3/14/2017 12:00:00 AM,55,50,49,48,48,48,47,49,-999,-999,55,56,57,59,61,59,57,53,55,60,64,67,66,63,
JOTR-BR,O3_PPB,3/15/2017 12:00:00 AM,58,56,52,51,49,49,47,48,50,51,46,48,48,48,47,52,57,53,52,51,54,61,57,51,
JOTR-BR,O3_PPB,3/16/2017 12:00:00 AM,49,48,48,48,48,48,46,45,44,47,48,50,51,54,56,56,56,60,59,58,57,56,54,51,
JOTR-BR,O3_PPB,3/17/2017 12:00:00 AM,49,49,48,48,47,47,48,50,52,56,51,50,55,58,55,56,57,57,53,49,47,49,50,54,
JOTR-BR,O3_PPB,3/18/2017 12:00:00 AM,61,62,56,57,54,51,52,53,52,54,58,60,60,59,58,56,52,50,50,50,50,50,49,47,
JOTR-BR,O3_PPB,3/19/2017 12:00:00 AM,45,44,43,44,46,46,47,46,49,49,49,48,49,51,54,53,51,51,48,46,45,45,46,44,
JOTR-BR,O3_PPB,3/20/2017 12:00:00 AM,43,42,46,47,46,47,47,46,44,43,44,46,45,44,44,43,44,46,46,45,44,42,42,41,
JOTR-BR,O3_PPB,3/21/2017 12:00:00 AM,41,42,43,41,40,41,40,38,-999,40,38,40,41,42,41,36,34,31,25,22,24,26,25,27,
JOTR-BR,O3_PPB,3/22/2017 12:00:00 AM,27,29,28,32,44,51,42,37,43,43,46,48,49,47,50,50,49,48,47,46,48,44,42,43,
JOTR-BR,O3_PPB,3/23/2017 12:00:00 AM,44,45,44,43,43,41,41,43,47,48,50,50,52,53,54,56,56,54,51,50,50,51,51,52,
JOTR-BR,O3_PPB,3/24/2017 12:00:00 AM,52,52,53,54,53,52,55,57,55,56,56,57,59,60,63,65,65,63,61,57,55,53,54,50,
JOTR-BR,O3_PPB,3/25/2017 12:00:00 AM,46,40,54,54,54,55,54,55,55,57,57,58,61,61,61,61,60,59,53,51,50,49,52,52,
JOTR-BR,O3_PPB,3/26/2017 12:00:00 AM,51,51,48,47,46,46,48,55,55,55,57,57,57,57,57,58,59,58,57,56,56,56,55,50,
JOTR-BR,O3_PPB,3/27/2017 12:00:00 AM,47,42,39,39,38,38,38,45,50,52,55,56,56,58,60,60,58,57,52,48,52,52,51,51,
JOTR-BR,O3_PPB,3/28/2017 12:00:00 AM,50,50,49,49,48,48,48,48,49,48,-999,-999,50,51,53,54,55,54,52,52,52,50,50,50,
JOTR-BR,O3_PPB,3/29/2017 12:00:00 AM,49,49,48,47,47,47,48,48,47,48,48,48,49,50,50,50,50,48,58,68,60,59,65,65,
JOTR-BR,O3_PPB,3/30/2017 12:00:00 AM,66,69,67,65,63,61,59,56,56,56,57,58,61,67,69,65,56,55,53,59,58,56,54,53,
JOTR-BR,O3_PPB,3/31/2017 12:00:00 AM,52,52,51,51,51,50,50,50,50,49,48,48,49,49,48,47,46,45,43,43,44,41,41,42,
JOTR-BR,O3_PPB,4/1/2017 12:00:00 AM,40,38,39,39,39,39,39,40,40,41,43,45,46,46,47,47,47,46,44,39,40,41,42,43,
JOTR-BR,O3_PPB,4/2/2017 12:00:00 AM,44,43,44,44,49,51,51,51,51,52,54,55,57,60,63,62,61,60,58,53,52,53,53,54,
JOTR-BR,O3_PPB,4/3/2017 12:00:00 AM,54,54,54,52,50,48,51,52,53,55,55,56,57,59,61,63,64,62,60,57,58,57,55,54,
JOTR-BR,O3_PPB,4/4/2017 12:00:00 AM,54,54,55,55,56,56,57,58,59,59,60,60,60,60,-999,68,67,64,58,55,54,54,57,59,
JOTR-BR,O3_PPB,4/5/2017 12:00:00 AM,58,59,57,56,56,53,51,55,54,56,56,56,57,57,58,62,65,65,62,56,60,71,74,70,
JOTR-BR,O3_PPB,4/6/2017 12:00:00 AM,69,68,57,56,63,72,75,73,69,66,68,70,67,63,61,62,68,67,65,65,65,65,63,64,
JOTR-BR,O3_PPB,4/7/2017 12:00:00 AM,63,63,64,62,59,56,57,56,56,57,60,65,66,67,64,61,64,63,68,69,69,71,72,69,
JOTR-BR,O3_PPB,4/8/2017 12:00:00 AM,65,54,43,36,38,37,37,39,45,51,54,55,57,60,63,66,68,66,63,61,60,55,50,50,
JOTR-BR,O3_PPB,4/9/2017 12:00:00 AM,64,65,59,57,57,57,56,57,57,56,56,56,58,59,61,61,60,60,58,55,55,55,56,56,
JOTR-BR,O3_PPB,4/10/2017 12:00:00 AM,57,57,56,54,54,53,54,57,57,59,60,62,62,63,63,64,65,70,70,68,68,71,70,70,
JOTR-BR,O3_PPB,4/11/2017 12:00:00 AM,69,70,69,71,73,73,-999,-999,71,76,80,79,78,80,80,80,84,85,80,77,74,76,75,72,
JOTR-BR,O3_PPB,4/12/2017 12:00:00 AM,69,63,49,47,46,51,50,51,51,49,48,50,54,59,67,70,71,70,68,67,67,66,66,64,
JOTR-BR,O3_PPB,4/13/2017 12:00:00 AM,60,57,57,57,56,53,51,57,59,56,55,55,52,54,56,55,55,55,52,49,48,48,46,46,
JOTR-BR,O3_PPB,4/14/2017 12:00:00 AM,46,46,50,52,57,50,48,56,60,63,64,63,63,64,66,67,67,69,66,64,61,59,59,63,
JOTR-BR,O3_PPB,4/15/2017 12:00:00 AM,61,61,63,62,60,60,59,61,60,59,60,62,62,62,67,69,70,70,70,74,75,73,69,69,
JOTR-BR,O3_PPB,4/16/2017 12:00:00 AM,67,67,68,67,65,64,64,67,67,65,64,69,72,70,74,74,73,73,71,68,68,69,67,57,
JOTR-BR,O3_PPB,4/17/2017 12:00:00 AM,50,40,40,39,41,41,40,40,43,45,49,52,53,50,44,43,41,41,40,41,38,39,42,42,
JOTR-BR,O3_PPB,4/18/2017 12:00:00 AM,41,42,38,36,30,31,30,-999,36,33,38,38,38,37,40,44,43,40,36,32,30,29,29,32,
JOTR-BR,O3_PPB,4/19/2017 12:00:00 AM,32,29,31,34,44,46,51,56,55,54,55,57,59,61,62,63,63,69,66,63,59,65,63,63,
JOTR-BR,O3_PPB,4/20/2017 12:00:00 AM,59,60,62,61,59,58,56,55,60,63,64,63,63,70,75,78,73,65,60,56,61,62,65,68,
JOTR-BR,O3_PPB,4/21/2017 12:00:00 AM,69,68,66,64,60,58,58,58,57,58,58,59,61,62,61,61,60,60,56,53,54,53,52,52,
JOTR-BR,O3_PPB,4/22/2017 12:00:00 AM,54,55,56,56,54,53,53,56,57,56,57,56,56,61,64,69,72,73,85,88,85,81,80,80,
JOTR-BR,O3_PPB,4/23/2017 12:00:00 AM,77,77,77,78,78,77,72,69,56,44,49,49,60,81,76,77,76,70,65,66,65,64,62,60,
JOTR-BR,O3_PPB,4/24/2017 12:00:00 AM,61,61,59,62,57,58,59,58,57,55,52,50,51,56,63,65,65,64,63,60,55,55,49,50,
JOTR-BR,O3_PPB,4/25/2017 12:00:00 AM,50,52,50,52,58,58,56,55,56,-999,56,56,57,57,58,59,59,59,55,52,53,55,54,54,
JOTR-BR,O3_PPB,4/26/2017 12:00:00 AM,54,54,54,54,51,51,52,55,58,57,57,57,61,68,72,74,76,78,73,65,57,54,52,50,
JOTR-BR,O3_PPB,4/27/2017 12:00:00 AM,48,53,54,52,51,52,53,55,57,57,56,57,58,59,59,59,64,56,53,50,52,52,51,54,
JOTR-BR,O3_PPB,4/28/2017 12:00:00 AM,55,62,66,67,62,60,60,60,60,60,60,60,60,61,60,60,60,59,58,59,60,58,56,56,
JOTR-BR,O3_PPB,4/29/2017 12:00:00 AM,56,55,53,51,50,50,51,52,51,50,50,50,49,49,49,49,52,53,51,49,50,50,50,49,
JOTR-BR,O3_PPB,4/30/2017 12:00:00 AM,48,47,47,48,49,49,50,51,53,54,54,55,57,58,59,64,70,76,78,76,77,76,75,73,
JOTR-BR,O3_PPB,5/1/2017 12:00:00 AM,71,68,68,66,66,66,61,60,58,57,61,62,61,60,57,53,54,54,52,63,54,50,51,51,
JOTR-BR,O3_PPB,5/2/2017 12:00:00 AM,57,61,60,57,65,60,51,53,55,56,55,55,-999,55,56,62,86,100,98,88,78,70,62,58,
JOTR-BR,O3_PPB,5/3/2017 12:00:00 AM,58,56,58,59,60,57,54,53,54,53,53,53,52,51,49,49,48,48,52,83,77,82,70,63,
JOTR-BR,O3_PPB,5/4/2017 12:00:00 AM,60,60,55,45,44,48,57,62,56,55,54,55,56,61,59,63,73,97,95,88,77,63,59,60,
JOTR-BR,O3_PPB,5/5/2017 12:00:00 AM,57,56,57,57,55,53,54,58,60,60,64,66,65,65,68,73,73,68,63,57,56,56,57,58,
JOTR-BR,O3_PPB,5/6/2017 12:00:00 AM,59,57,56,55,57,58,60,58,53,48,45,44,42,39,39,38,37,39,41,49,52,52,51,51,
JOTR-BR,O3_PPB,5/7/2017 12:00:00 AM,53,54,51,50,48,48,48,47,48,48,48,49,49,49,49,50,50,49,47,42,40,41,40,42,
JOTR-BR,O3_PPB,5/8/2017 12:00:00 AM,42,43,46,47,46,45,50,51,54,54,54,57,58,58,59,60,59,59,57,55,53,55,57,55,
JOTR-BR,O3_PPB,5/9/2017 12:00:00 AM,51,49,51,52,53,51,51,49,50,50,51,51,54,55,55,55,55,54,54,54,54,52,47,42,
JOTR-BR,O3_PPB,5/10/2017 12:00:00 AM,43,43,43,43,40,39,42,48,48,47,49,51,53,55,56,55,56,55,52,51,50,53,53,52,
JOTR-BR,O3_PPB,5/11/2017 12:00:00 AM,55,58,59,59,57,53,54,54,55,60,60,61,63,65,70,74,79,82,82,77,73,72,71,70,
JOTR-BR,O3_PPB,5/12/2017 12:00:00 AM,70,70,69,68,64,65,68,70,70,66,67,69,71,72,72,74,75,70,65,63,60,52,49,46,
JOTR-BR,O3_PPB,5/13/2017 12:00:00 AM,54,64,68,70,53,52,60,50,56,60,62,62,64,66,78,78,76,76,78,72,68,69,69,66,
JOTR-BR,O3_PPB,5/14/2017 12:00:00 AM,64,62,62,62,61,61,61,62,63,64,65,66,68,67,66,65,64,64,66,65,67,69,69,72,
JOTR-BR,O3_PPB,5/15/2017 12:00:00 AM,67,65,63,63,58,58,55,54,53,54,55,58,58,59,58,57,55,52,49,50,49,49,49,48,
JOTR-BR,O3_PPB,5/16/2017 12:00:00 AM,46,45,45,46,48,49,52,53,54,55,53,54,54,-999,56,55,53,51,49,49,51,49,47,47,
JOTR-BR,O3_PPB,5/17/2017 12:00:00 AM,43,41,40,40,39,37,40,42,44,44,45,48,50,51,51,54,54,55,55,56,48,47,47,46,
JOTR-BR,O3_PPB,5/18/2017 12:00:00 AM,47,45,45,45,44,44,45,46,46,46,47,47,48,48,49,49,50,51,50,47,45,40,36,37,
JOTR-BR,O3_PPB,5/19/2017 12:00:00 AM,38,49,52,49,49,47,48,52,54,54,55,56,57,58,59,59,59,60,57,55,52,51,50,50,
JOTR-BR,O3_PPB,5/20/2017 12:00:00 AM,50,51,50,50,50,49,53,54,54,53,53,53,53,54,55,56,57,57,53,52,68,78,73,75,
